0.970576001,0.076202097,0.182559475,0.137286212,0.998353877,0.057354472,1.05E-07,8.50E-08,0.989419231,0.096038135,0.024436766,0.105967483,0.993386154,0.114821381,2.97E-08,1.54E-08,0.978617742,0.150733293,0.025429749,0.137623101,0.975298075,0.22089288,1.88E-08,8.29E-08,0.984684289,0.048840114,0.163313355,0.03660933,0.965396536,0.076310974,0.134432557,0.210033451,0.988039722,0.093963231,0.012165678,0.121656957,0.990639576,0.121039766,0.047740832,0.04127248,0.987364743,0.147569117,0.038817697,0.042748165,0.96764842,0.188769037,0.043875431,0.161547923
0.728034414,0.324117083,0.464114428,0.386667565,0.982129355,0.188207148,5.40E-07,1.69E-07,0.979768538,0.15599257,0.014492308,0.124538762,0.998718954,0.050600907,7.53E-08,3.68E-08,0.995580938,0.075869713,0.053292829,0.014908257,0.998033137,0.062688581,1.33E-08,1.03E-08,0.406476875,0.416731712,0.765510865,0.274051722,0.729945021,0.59580121,0.245927282,0.227422418,0.983587846,0.155221954,0.025347446,0.088422852,0.996490322,0.056242569,0.058539965,0.02041776,0.995189489,0.074758997,0.054129621,0.032847496,0.997643603,0.067043351,0.003277301,0.014201736
0.911977466,0.339475728,0.0381875,0.22714543,0.916687285,0.399605333,2.38E-07,5.29E-07,0.99658087,0.01606352,0.045355114,0.067167303,0.99957382,0.029192101,1.24E-07,9.51E-09,0.989440632,0.100644464,0.102983001,0.016505433,0.993354318,0.115096476,5.43E-08,8.33E-08,0.964311177,0.263063036,0.021209421,0.021259211,0.822011997,0.414971731,0.197775396,0.336124431,0.995202083,0.015478208,0.059510563,0.07610343,0.998723182,0.025217486,0.029023608,0.032767595,0.992693361,0.101589228,0.058614286,0.028352875,0.981845187,0.154842717,0.028474346,0.10579685
0.937763143,0.101153706,0.235910391,0.233911316,0.997755811,0.066957764,1.01E-06,1.49E-07,0.990405747,0.125390777,0.025681911,0.052096536,0.998489466,0.054943491,9.13E-08,2.86E-08,0.994306555,0.08803365,0.05906761,0.010750326,0.999848967,0.017379411,6.31E-08,7.09E-08,0.940853852,0.174887949,0.18281022,0.225363389,0.946713168,0.069008186,0.289254519,0.123708814,0.990179635,0.124844595,0.027837329,0.056419868,0.997746803,0.057874331,0.032117967,0.010968801,0.993918017,0.088929273,0.038241725,0.052498861,0.995924834,0.028013718,0.013034881,0.08472927
0.856376726,0.415495272,0.109285074,0.286425128,0.967182675,0.254082021,1.34E-06,3.55E-07,0.983962435,0.138102986,0.010166689,0.112437226,0.997907961,0.064650613,6.91E-08,1.04E-08,0.986604107,0.136830204,0.043935785,0.077197659,0.986337359,0.164738018,9.91E-08,1.04E-07,0.735738054,0.567741154,0.125517347,0.347282153,0.808882922,0.422845034,0.33236147,0.237584405,0.985829948,0.137180675,0.01357298,0.0955853,0.997724654,0.065779866,0.009503105,0.011323172,0.989892874,0.133872313,0.020690551,0.041978597,0.985764298,0.146883693,0.011527025,0.081000349
0.744714317,0.459511037,0.259872073,0.408309562,0.969900989,0.243499635,7.88E-07,3.00E-07,0.986933432,0.036022395,0.07465257,0.138173011,0.991224069,0.132192453,5.97E-08,1.94E-08,0.972508951,0.200824496,0.10749203,0.048387246,0.998668866,0.051579999,4.60E-08,7.79E-08,0.540060456,0.388305737,0.670706867,0.328185399,0.800998013,0.532552279,0.189228089,0.19744109,0.989716165,0.036805372,0.071217442,0.118470892,0.99122615,0.131350492,0.01043211,0.010437373,0.975251658,0.202447447,0.086726945,0.019433799,0.99706437,0.046380097,0.017341334,0.058402112
0.909636913,0.266747467,0.028194178,0.31719326,0.926197142,0.377039591,5.83E-07,1.18E-07,0.992554845,0.107326454,0.024306746,0.052202436,0.999676938,0.025416927,1.09E-07,4.05E-08,0.99449158,0.06139255,0.030356156,0.079347058,0.997858953,0.06540267,1.85E-08,7.84E-09,0.915298973,0.274913331,0.254046237,0.148697545,0.702194347,0.559543756,0.438730258,0.036737511,0.990802143,0.104290909,0.003069982,0.086168991,0.993696539,0.026749739,0.082045818,0.07155504,0.997812712,0.059098672,0.020175383,0.021681629,0.990976274,0.06526065,0.052422719,0.104684911
0.961931895,0.057339245,0.23496284,0.127246627,0.974295177,0.225275185,2.98E-07,1.47E-07,0.990163239,0.085415726,0.020638996,0.108880418,0.996612192,0.082244386,9.82E-08,1.22E-08,0.990380512,0.08190635,0.067212908,0.088995596,0.99271111,0.120518265,4.43E-08,5.39E-08,0.944097614,0.079299924,0.254843629,0.19350954,0.960094791,0.212576478,0.157602417,0.090502545,0.989820045,0.087019665,0.019746945,0.110877928,0.995793263,0.085459901,0.032561541,0.005668231,0.994867406,0.081144585,0.056775048,0.020760414,0.987074865,0.071024436,0.070530374,0.125156731
0.871101661,0.187663493,0.378808518,0.249936826,0.978692567,0.205331098,2.06E-07,1.10E-07,0.988761531,0.120936214,0.043624685,0.076301734,0.999776636,0.021134758,4.73E-08,5.30E-08,0.991490988,0.049632953,0.071572477,0.096744881,0.999867754,0.016262642,1.43E-08,1.73E-08,0.716724472,0.248889686,0.606665028,0.237313081,0.925005882,0.292208151,0.114324354,0.214262587,0.985344485,0.119124,0.069955868,0.100059463,0.99667597,0.020199473,0.052619795,0.058823032,0.992762874,0.05407695,0.094682229,0.05032728,0.990887198,0.011879014,0.111323313,0.074890389
0.967484164,0.156149525,0.167714288,0.107068367,0.959550772,0.28153564,1.57E-07,7.11E-08,0.972666614,0.222614718,0.065019498,0.011610752,0.999421359,0.034013916,1.03E-07,2.13E-07,0.972037229,0.221769623,0.064189336,0.042913735,0.999521358,0.030936288,2.40E-07,1.03E-07,0.927289978,0.143022525,0.306591309,0.160248631,0.948127371,0.262562323,0.15306903,0.093195428,0.97449864,0.221295338,0.033450497,0.016181401,0.995929627,0.034091954,0.03491091,0.075783538,0.972195489,0.228096599,0.04854073,0.02125254,0.996349049,0.029750049,0.076064968,0.024852116
0.911750874,0.248529082,0.318828685,0.072745504,0.983434206,0.181265447,4.71E-07,2.50E-07,0.984619324,0.046834198,0.017653983,0.167390803,0.991438299,0.13057603,3.93E-08,2.19E-08,0.9860528,0.147730874,0.03087022,0.070160483,0.99305606,0.11764209,4.66E-08,2.13E-08,0.737361072,0.219215583,0.638245729,0.029758478,0.816310252,0.333156628,0.468022695,0.059991593,0.99026321,0.049936868,0.029910954,0.126453232,0.988216238,0.126947876,0.062418093,0.058454137,0.988170389,0.145380076,0.004674732,0.048601055,0.991126639,0.113691892,0.039848327,0.056162706
0.990477909,0.047246077,0.120409299,0.047147858,0.99639532,0.084831399,5.82E-07,6.82E-07,0.992746935,0.091422312,0.052196059,0.058060796,0.995547869,0.094257307,3.18E-07,2.87E-07,0.985316898,0.153784865,0.040675244,0.062018953,0.997262419,0.073943679,5.58E-07,2.20E-07,0.991699728,0.059609729,0.110674085,0.027010674,0.99212382,0.069222101,0.07845752,0.068869756,0.993321293,0.091122581,0.036493889,0.060643887,0.988870266,0.089747672,0.043307269,0.110478202,0.987573963,0.148708469,0.02830189,0.042219212,0.991051792,0.069784332,0.062152004,0.095308036
0.801383383,0.242795148,0.410078231,0.361484485,0.98824244,0.152894995,1.63E-07,5.79E-08,0.982566329,0.185485116,0.009032004,0.008780869,0.98913455,0.147013069,8.91E-08,1.85E-08,0.976824123,0.137580015,0.161882876,0.026082674,0.997532928,0.070200127,1.15E-07,9.02E-09,0.701318468,0.363848383,0.535315024,0.298671367,0.890775317,0.318439159,0.248285506,0.208494951,0.981959288,0.186599262,0.015557218,0.026356135,0.981071419,0.154565923,0.111681539,0.033696896,0.987475312,0.134066804,0.083135099,0.00267502,0.978860796,0.064218445,0.136752245,0.137863543
0.993638637,0.071846773,0.074107554,0.04503743,0.999549471,0.030014254,1.09E-07,9.02E-08,0.960558351,0.26869213,0.044228414,0.056356378,0.996748171,0.080579668,8.45E-08,1.66E-08,0.972694871,0.192287876,0.128895489,0.016613644,0.999197534,0.040053567,9.64E-08,1.48E-08,0.994133014,0.027710031,0.102389113,0.021170131,0.991551829,0.035299784,0.076290086,0.098786227,0.963784369,0.22130377,0.114905193,0.094557539,0.914955615,0.056246357,0.368091718,0.155566889,0.982258292,0.180827303,0.038032927,0.031994227,0.972655188,0.023121708,0.188905243,0.133124305
0.807191466,0.517837491,0.096931894,0.266252658,0.838295372,0.545216351,4.29E-07,6.81E-07,0.98840324,0.086821448,0.066851888,0.105128,0.978930789,0.204192336,1.08E-07,2.75E-08,0.981740674,0.052812138,0.113545254,0.143190788,0.999861437,0.016646529,1.44E-07,1.43E-08,0.928333265,0.357785352,0.061130244,0.080312422,0.700897279,0.600776219,0.207807921,0.323460671,0.981390113,0.080805721,0.154488339,0.080481275,0.962612603,0.204862985,0.077131829,0.159558188,0.995679386,0.059890461,0.070160635,0.010638562,0.950156256,0.018519972,0.307414594,0.048542416
0.935925836,0.110464383,0.185445197,0.278299349,0.997314719,0.073234911,1.15E-07,8.38E-08,0.970886235,0.180276387,0.016910147,0.156825985,0.993890861,0.110367367,5.74E-08,1.50E-08,0.979344218,0.080806733,0.124379174,0.137422686,0.999545253,0.030154391,9.77E-08,3.03E-08,0.939367409,0.116539986,0.168738215,0.2748358,0.989558617,0.073394011,0.11316587,0.050799096,0.975368726,0.187269445,0.03142038,0.112244213,0.986009507,0.10679674,0.064626427,0.110467791,0.996083073,0.070677217,0.030521555,0.043493427,0.958484189,0.025836854,0.268547278,0.092319419
0.903444545,0.193140556,0.150892125,0.351733204,0.97914658,0.203155051,1.04E-07,2.92E-07,0.993343453,0.088169181,0.053164237,0.051657943,0.979244366,0.20268318,3.25E-08,7.53E-09,0.994959604,0.023426601,0.041222614,0.088358798,0.962250399,0.272165703,8.96E-08,2.56E-08,0.759836326,0.28833921,0.239001128,0.531401654,0.926028776,0.309979899,0.10952496,0.18543854,0.994886173,0.090618466,0.01424375,0.042271876,0.975320839,0.20355131,0.013299943,0.084494001,0.997069196,0.023097215,0.063481438,0.035911619,0.906170988,0.24097638,0.297604622,0.1794882
0.706082296,0.4059337,0.498136537,0.297532541,0.978186549,0.207728369,3.09E-07,4.85E-07,0.996684091,0.070761964,0.037729012,0.013787305,0.989610664,0.143773202,5.22E-08,1.20E-08,0.973956848,0.023342123,0.201085778,0.102116175,0.990252813,0.139281611,6.20E-08,2.53E-08,0.491742305,0.642338717,0.545358102,0.219488083,0.759289304,0.603697771,0.206326346,0.128289486,0.996819688,0.073768533,0.025072416,0.016735826,0.989420551,0.144239651,0.013441895,0.00782379,0.990492927,0.021172923,0.130192574,0.039055899,0.959121848,0.125506951,0.181891716,0.176772989
0.938594561,0.128607204,0.033767014,0.318371207,0.883628571,0.468188582,3.25E-07,1.96E-07,0.956529253,0.265572181,0.077051883,0.092661811,0.981029892,0.19385652,6.55E-08,8.87E-09,0.974209769,0.177077881,0.083193506,0.112417038,0.968978498,0.247145041,5.74E-08,1.46E-08,0.960793839,0.167256521,0.167020793,0.144929329,0.701956959,0.61942286,0.328192806,0.125941374,0.961924797,0.266907996,0.033453829,0.048390585,0.97135297,0.192352726,0.074493408,0.118002411,0.985481501,0.167672594,0.020563397,0.017007634,0.918850688,0.242275613,0.293768636,0.103517772
0.89339726,0.184046734,0.373574287,0.168553812,0.970980774,0.239157556,3.16E-07,1.19E-07,0.991480805,0.102372309,0.060556911,0.053090332,0.984880311,0.173236178,5.13E-08,1.86E-08,0.987460659,0.08603434,0.132250822,0.005409227,0.993724623,0.111854252,1.12E-07,9.14E-09,0.668970638,0.331766555,0.627443962,0.220733579,0.920180341,0.152458658,0.30751802,0.188300729,0.99459263,0.100472767,0.025402381,0.006741068,0.977113777,0.167752277,0.1058128,0.07688623,0.99616339,0.072600743,0.039837762,0.028294623,0.97250319,0.088808504,0.139333946,0.164123878
0.851827948,0.191779919,0.367711459,0.319996706,0.991676665,0.128753225,2.44E-07,3.15E-07,0.98685869,0.116616997,0.008830803,0.111500753,0.985050791,0.172264155,1.20E-08,1.52E-09,0.989837837,0.073637534,0.115260722,0.038904198,0.998849123,0.047962797,6.11E-08,1.21E-08,0.691294192,0.243950477,0.580489995,0.354445864,0.920615415,0.317052608,0.078698634,0.213895831,0.987704202,0.122719013,0.076634704,0.059224779,0.97181341,0.165802708,0.081555383,0.14641338,0.996294394,0.068993088,0.031225282,0.040772749,0.963280479,0.043990432,0.234360111,0.123413526
0.949371542,0.264112532,0.058946897,0.159572895,0.989709903,0.143088461,2.46E-07,1.83E-07,0.975316976,0.197490134,0.025010807,0.095545295,0.971985263,0.235041802,1.96E-08,3.54E-09,0.975926466,0.073542991,0.174966527,0.107450808,0.999684426,0.025120672,7.35E-08,8.63E-09,0.857820406,0.442215648,0.107664386,0.238742227,0.897827665,0.296947468,0.279239051,0.166593027,0.976607712,0.20114647,0.039542149,0.064914511,0.964734195,0.231495736,0.039945893,0.118751768,0.994785047,0.065913736,0.065080504,0.042692115,0.959409372,0.022851913,0.226711451,0.166172694
0.940854473,0.090343274,0.320022693,0.064934047,0.983582093,0.180461262,1.70E-07,1.75E-07,0.995443714,0.055810202,0.037675651,0.067509836,0.999272216,0.038144963,1.13E-08,1.31E-09,0.99395761,0.025911717,0.092560599,0.053003651,0.999723902,0.023497217,6.61E-08,6.52E-09,0.855446619,0.105641363,0.491358581,0.124970912,0.922966578,0.079696448,0.286657947,0.244148304,0.997026264,0.057353981,0.035114596,0.03763129,0.996954763,0.036094832,0.068028785,0.012265753,0.999158708,0.027860011,0.011932059,0.027628274,0.955096575,0.022938909,0.251707028,0.15462183
0.933547091,0.254384938,0.11868497,0.222917048,0.958375266,0.285511558,1.43E-07,1.39E-07,0.985271095,0.121161581,0.02489941,0.118070994,0.943706055,0.330785249,9.26E-08,3.93E-09,0.987661319,0.006786531,0.15620474,0.008896141,0.993233333,0.116135898,2.84E-08,1.78E-07,0.985643385,0.111498464,0.092746087,0.086448672,0.906430794,0.332873288,0.164648486,0.20117024,0.983220805,0.118116444,0.008614129,0.138748519,0.942359047,0.327658208,0.010372093,0.06702198,0.998040726,0.017865363,0.057874162,0.015688205,0.91210902,0.098220009,0.088744143,0.387987684
