frameIndex,thumb_x,thumb_y,thumb_z,thumb_v,index_x,index_y,index_z,index_v,middle_x,middle_y,middle_z,middle_v,ring_x,ring_y,ring_z,ring_v,pinky_x,pinky_y,pinky_z,pinky_v,palm_x,palm_y,palm_z,palm_v,date_now
27,240.495559692383,315.016387939453,50.8766441345215,14.5368044465631,288.087371826172,325.865997314453,24.0089817047119,21.488374391413,285.712310791016,269.129547119141,55.1538619995117,8.71626850960323,289.282104492188,253.079971313477,34.349552154541,12.2740694415135,288.585784912109,232.500396728516,32.3220481872559,12.1302641344952,250.181900024414,238.197174072266,26.842435836792,10.9510642165797,2023/7/20 16:05:58
28,240.733428955078,314.966674804688,50.3715744018555,30.3231621698679,288.147338867188,325.746612548828,23.5469188690186,27.2262562848276,286.128173828125,269.404663085938,55.2010307312012,26.2772779837359,289.29150390625,252.928131103516,34.3967704772949,9.89834854755044,288.539886474609,232.345825195313,32.4375419616699,11.6640240024024,250.161529541016,238.127288818359,26.8436470031738,4.19396765411426,2023/7/20 16:05:58
29,240.971389770508,314.94140625,50.1310081481934,18.2560803912437,288.423645019531,325.470397949219,23.5147800445557,21.7341164902433,286.294830322266,269.296630859375,55.3539848327637,14.4941821706511,289.374114990234,252.761520385742,34.4399757385254,11.9358956914697,288.532897949219,232.181243896484,32.5399017333984,11.6956357413347,250.169631958008,238.081024169922,26.8395195007324,2.7134916082817,2023/7/20 16:05:58
30,240.665908813477,314.793579101563,49.9114837646484,22.3660900523557,288.216705322266,325.265625,23.4302463531494,17.3496040622886,285.973297119141,268.976287841797,55.3052864074707,25.2896984276888,289.308044433594,252.67903137207,34.3544998168945,8.24187129527939,288.468048095703,232.079376220703,32.5058403015137,7.40103369497026,250.102676391602,237.939392089844,26.8226451873779,9.09978260748936,2023/7/20 16:05:58
31,240.174667358398,314.835266113281,49.4700241088867,34.2177918229859,287.831878662109,325.170074462891,23.0975608825684,28.7276161143256,285.595367431641,268.837646484375,55.1489410400391,22.1503374891024,289.238922119141,252.789810180664,34.1830863952637,12.4795634174607,288.426361083984,232.159149169922,32.5267295837402,5.06584474489398,250.035293579102,237.900619506836,26.8638343811035,4.85252373260203,2023/7/20 16:05:58
32,239.682922363281,314.739074707031,49.2501068115234,30.6682967725332,287.266937255859,325.071838378906,22.8556098937988,37.4249669935636,285.013000488281,268.468292236328,55.0077285766602,40.6610384157711,289.145294189453,252.917236328125,34.0398406982422,14.2258042478535,288.434509277344,232.291641235352,32.4733734130859,9.12184347396522,250.008270263672,237.82487487793,26.8448123931885,4.99122267348801,2023/7/20 16:05:58
33,239.380599975586,314.850158691406,48.8744583129883,26.2402498909136,286.892761230469,325.145202636719,22.3264446258545,37.038315534071,284.395263671875,268.030487060547,54.9121398925781,42.4168457471237,289.020782470703,253.018157958984,33.9702339172363,10.740430238668,288.425598144531,232.41633605957,32.468433380127,7.5321290551649,250.019943237305,237.836380004883,26.8061904907227,2.41240435305064,2023/7/20 16:05:58
34,238.992401123047,314.957427978516,48.7397727966309,22.5476590614384,286.402679443359,325.112976074219,22.0588893890381,32.2992805562311,283.632904052734,267.602111816406,54.6946601867676,48.8302868075929,288.891448974609,253.210845947266,33.9592971801758,14.2419039807089,288.423736572266,232.633346557617,32.5087661743164,12.8411888593888,250.039367675781,237.893096923828,26.8177928924561,3.53187863389431,2023/7/20 16:05:58
35,238.400146484375,315.140686035156,48.5714378356934,34.4610590777969,285.855407714844,325.205413818359,21.8014183044434,34.6092899733685,282.763214111328,267.298034667969,54.4464225769043,51.2881140291572,288.614135742188,253.401290893555,34.0821380615234,21.213163393017,288.306701660156,232.836685180664,32.5918960571289,15.2394250325189,249.983856201172,237.939071655273,26.7724266052246,4.85978433886691,2023/7/20 16:05:58
36,238.168075561523,315.241729736328,48.4782295227051,14.5222836847305,285.77099609375,325.038909912109,21.7229537963867,11.4931982541135,282.332183837891,266.904663085938,54.2866134643555,32.6736940006909,288.598175048828,253.416015625,34.1352348327637,3.6702861272326,288.338439941406,232.859741210938,32.6231079101563,3.43229652656127,250.086883544922,237.963424682617,26.7346229553223,6.5361760068561,2023/7/20 16:05:58
37,238.004486083984,315.027404785156,49.0714416503906,35.9116789377634,285.951232910156,324.759033203125,22.5599060058594,49.6964471745221,282.123870849609,266.403991699219,54.4105415344238,31.5078780943695,288.608062744141,253.164825439453,34.3621444702148,19.564462384082,288.267425537109,232.590896606445,32.699520111084,16.2438276126327,250.003814697266,237.806106567383,26.854621887207,12.291866281717,2023/7/20 16:05:58
38,237.987991333008,314.928436279297,49.6107368469238,30.3446031286551,286.045715332031,324.58203125,22.8552112579346,19.9956703987744,282.224487304688,266.196929931641,54.3150749206543,13.6705285874545,288.767822265625,253.08642578125,34.297679901123,10.9042953211108,288.333587646484,232.487335205078,32.575023651123,10.713790743911,249.989807128906,237.705673217773,26.932861328125,7.41684404150211,2023/7/20 16:05:58
39,238.025924682617,314.885070800781,49.9807243347168,20.4780363555657,286.442077636719,324.394836425781,23.2796649932861,33.7321412040399,282.673797607422,266.143218994141,54.4267959594727,28.1411790473621,289.080688476563,253.026626586914,34.0914649963379,22.099638421219,288.475921630859,232.3828125,32.3831100463867,15.6616771020641,250.024826049805,237.696105957031,27.0433120727539,6.66257470292621,2023/7/20 16:05:58
